Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,2071708,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.58464417,1.930774028,690569.3333,1195526.132,2071044,272,2071708,690569.3333,1195526.132,2071044,272,0,0.0,0.0,0,0,0,0,0,0,80,0,1.930774028,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1998985,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,12.00609309,2.001015515,666328.3333,1151508.774,1995975,1,1998985,666328.3333,1151508.774,1995975,1,0,0.0,0.0,0,0,0,0,0,0,80,0,2.001015515,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8203804,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.656840168,0.609473361,2050951.0,4099838.089,8200708,3,8203804,2050951.0,4099838.089,8200708,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.609473361,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3096.0,0.0,3096,3096,8200708.0,0.0,8200708,8200708,DDoS
80,1825846,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,6368.00694,4.381530534,260835.1429,687734.2036,1820465,19,4858,2429.0,3228.649563,4712,146,1825807,456451.75,909344.7378,1820465,191,0,0,0,0,72,112,1.64307395,2.738456584,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,148932,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,78109.47278,53.71578976,21276.0,55763.60766,147735,11,888,444.0,379.0092347,712,176,148887,37221.75,73676.61003,147735,11,0,0,0,0,72,112,20.14342116,33.5723686,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,9677301,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.480030331,0.413338388,3225767.0,5586502.984,9676505,234,9677301,3225767.0,5586502.984,9676505,234,0,0.0,0.0,0,0,0,0,0,0,80,0,0.413338388,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,796.0,0.0,796,796,9676505.0,0.0,9676505,9676505,DDoS
80,80365939,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,145.1236699,0.174203153,6181995.308,19400000.0,70000000,3,80100000,11400000.0,26100000.0,70000000,3,237577,47515.4,104904.2984,235167,14,0,0,0,0,172,132,0.099544659,0.074658494,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,5008.0,0.0,5008,5008,40100000.0,42300000.0,70000000,10100000,DDoS
80,63042,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,475.8732274,79.31220456,15760.5,30450.55579,61433,213,63042,15760.5,30450.55579,61433,213,0,0.0,0.0,0,0,0,0,0,0,100,0,79.31220456,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,897251,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,26.74836807,4.458061345,299083.6667,517149.1228,896236,325,897251,299083.6667,517149.1228,896236,325,0,0.0,0.0,0,0,0,0,0,0,80,0,4.458061345,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,4240896,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.659181456,0.943196909,1413632.0,2448478.117,4240891,1,4240896,1413632.0,2448478.117,4240891,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.943196909,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8321302,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.884164041,0.480694007,2773767.333,4803719.652,8320625,212,8321302,2773767.333,4803719.652,8320625,212,0,0.0,0.0,0,0,0,0,0,0,80,0,0.480694007,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,677.0,0.0,677,677,8320625.0,0.0,8320625,8320625,DDoS
80,1239468,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,9380.637499,5.647584286,206578.0,499703.1073,1226544,53,12714,6357.0,8584.276324,12427,287,1239390,413130.0,704465.0554,1226544,157,0,0,0,0,72,92,2.420393265,3.227191021,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1815976,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,6402.617656,3.854676494,302662.6667,737243.8393,1807542,6,8008,4004.0,5654.025822,8002,6,1815870,605290.0,1041188.354,1807542,191,0,0,0,0,72,92,1.652004212,2.202672282,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,95417696,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,122.2938772,0.146723308,7339822.769,23700000.0,85900000,2,93900000,11700000.0,30100000.0,85900000,2,1495574,373893.5,746990.4084,1494379,156,0,0,0,0,192,112,0.094322127,0.052401181,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1006.0,0.0,1006,1006,47000000.0,55100000.0,85900000,7981800,DDoS
80,637331,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,18243.26763,12.55234721,91047.28571,234312.3399,622291,91,14621,7310.5,9710.697426,14177,444,637100,159275.0,308751.1082,622291,140,0,0,0,0,72,112,4.707130204,7.845217007,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,3794233,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.325389084,1.054231514,1264744.333,2189106.753,3792507,314,3794233,1264744.333,2189106.753,3792507,314,0,0.0,0.0,0,0,0,0,0,0,80,0,1.054231514,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8106902,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.700550469,0.616758412,2026725.5,4052711.003,8105792,184,8106902,2026725.5,4052711.003,8105792,184,0,0.0,0.0,0,0,0,0,0,0,100,0,0.616758412,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1110.0,0.0,1110,1110,8105792.0,0.0,8105792,8105792,DDoS
80,4027911,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.448029512,1.241338252,1006977.75,2012309.836,4025442,1,4027911,1006977.75,2012309.836,4025442,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.241338252,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5068026,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.919464502,0.986577417,1267006.5,2532681.043,5066028,3,5068026,1267006.5,2532681.043,5066028,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.986577417,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1998.0,0.0,1998,1998,5066028.0,0.0,5066028,5066028,DDoS
80,80858850,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,144.3132075,0.160773991,6738237.5,23100000.0,80000000,1,80600000,10100000.0,28300000.0,80000000,1,235016,78338.66667,134879.3421,234083,4,0,0,0,0,192,92,0.111305071,0.04946892,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,604294.0,0.0,604294,604294,80000000.0,0.0,80000000,80000000,DDoS
80,572846,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1548.670905,20296.90353,17.45669866,63649.55556,181804.2157,547999,51,24283,12141.5,16993.89727,24158,125,572783,95463.83333,221906.9221,547999,51,0,0,0,0,72,152,5.237009598,12.21968906,0,4380,1057.0,1460.382073,2132715.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,3914267,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.66427022,1.27737837,978566.75,1956468.889,3913270,1,3914267,978566.75,1956468.889,3913270,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.27737837,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,165802,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,70125.81272,42.21903234,27633.66667,63118.06185,156277,52,9037,4518.5,6214.7615,8913,124,165750,55250.0,87603.49894,156277,317,0,0,0,0,72,92,18.093871,24.12516134,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1669758,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,6966.877835,5.390002623,208719.75,590025.3867,1668958,3,693,346.5,402.3437585,631,62,1669723,333944.6,746295.2285,1668958,3,0,0,0,0,72,132,1.796667541,3.593335082,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,77035,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,389.4333744,64.90556241,19258.75,37852.41206,76033,1,77035,19258.75,37852.41206,76033,1,0,0.0,0.0,0,0,0,0,0,0,100,0,64.90556241,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
40474,7182757,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.012003051,0.835333842,1436551.4,3186980.181,7137556,0,0,0.0,0.0,0,0,7164811,1791202.75,3564258.647,7137556,0,0,0,0,0,20,100,0.139222307,0.696111535,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,45201.0,0.0,45201,45201,7137556.0,0.0,7137556,7137556,BENIGN
28907,938509,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,38.35871579,6.393119299,187701.8,409853.1075,920834,6,0,0.0,0.0,0,0,929015,232253.75,459064.5394,920834,6,0,0,0,0,20,100,1.065519883,5.327599416,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
0,119995732,123,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.025036457,983571.5738,3395926.048,26300000,0,120000000,983571.5738,3395926.048,26300000,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.025036457,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,123,0,0,0,-1,-1,0,0,3753432.167,5183854.063,13200000,1,13100000.0,6507819.26,26300000,6484077,BENIGN
443,142954,10,6,553,3949,196,0,55.3,71.70471858,2860,0,658.1666667,1111.62915,31492.64798,111.9241154,9530.266667,15297.6821,37502,3,142954,15883.77778,17691.10412,39066,49,85183,17036.6,22735.63534,45741,3,0,0,0,0,212,132,69.95257216,41.97154329,0,2860,264.8235294,692.0222391,478894.7794,0,0,0,1,0,0,0,0,0,281.375,55.3,658.1666667,212,0,0,0,0,0,0,10,553,6,3949,8192,343,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
17541,2548725,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,16.47882765,2.746471275,424787.5,1036908.364,2541367,1,0,0.0,0.0,0,0,2546294,509258.8,1135983.358,2541367,1,0,0,0,0,20,120,0.392353039,2.354118236,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62769,9494408,6,9,11613,62,5840,0,1935.5,2991.613996,20,0,6.888888889,5.30199124,1229.671192,1.579877334,678172.0,2093851.732,7824484,2,9494408,1898881.6,4142621.162,9308041,5,9304238,1163029.75,2740650.148,7824484,2,0,0,0,0,132,192,0.631950934,0.9479264,0,5840,730.0625,1978.190435,3913237.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,1483491.0,0.0,1483491,1483491,7824484.0,0.0,7824484,7824484,BENIGN
53,47175,1,1,47,168,47,47,47.0,0.0,168,168,168.0,0.0,4557.498675,42.39533651,47175.0,0.0,47175,47175,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.19766826,21.19766826,47,168,87.33333333,69.85938257,4880.333333,0,0,0,0,0,0,0,0,1,131.0,47.0,168.0,32,0,0,0,0,0,0,1,47,1,168,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62230,100119654,6,9,12982,56,8760,0,2163.666667,3422.770846,20,0,6.222222222,5.783117191,130.2241816,0.149820733,7151403.857,23600000.0,88400000,1,100000000,20000000.0,44100000.0,98900000,2,98900000,12400000.0,31000000.0,88400000,1,1,0,0,0,132,204,0.059928293,0.08989244,0,8760,900.8125,2244.598738,5038223.496,0,1,0,0,1,1,0,0,1,960.8666667,2163.666667,6.222222222,132,0,0,0,0,0,0,6,12982,9,56,229,256,4,20,17872.0,0.0,17872,17872,49400000.0,55100000.0,88400000,10500000,BENIGN
64804,8240430,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.36870406,0.728117343,1648086.0,3669555.343,8212358,2,0,0.0,0.0,0,0,8214882,2053720.5,4105758.505,8212358,2,0,0,0,0,20,100,0.121352891,0.606764453,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28072.0,0.0,28072,28072,8212358.0,0.0,8212358,8212358,BENIGN
64884,82216882,7,9,11607,62,4380,0,1658.142857,1964.053328,20,0,6.888888889,5.30199124,141.9294884,0.194607234,5481125.467,18800000.0,72900000,0,82200000,13700000.0,33300000.0,81600000,157,81600000,10200000.0,25500000.0,72900000,0,0,0,0,0,152,192,0.085140665,0.109466569,0,4380,686.7647059,1465.729491,2148362.941,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,17766.0,0.0,17766,17766,40800000.0,45400000.0,72900000,8666817,BENIGN
53083,3476775,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,12.08016049,2.013360082,579462.5,1404074.234,3445435,3,0,0.0,0.0,0,0,3474913,694982.6,1537593.531,3445435,3,0,0,0,0,20,120,0.287622869,1.725737213,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
20681,12105488,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,2.973857807,0.495642968,2421097.6,5399237.924,12100000,1,0,0.0,0.0,0,0,12100000,3022927.25,6037745.222,12100000,1,0,0,0,0,20,100,0.082607161,0.413035807,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,25947.0,0.0,25947,25947,12100000.0,0.0,12100000,12100000,BENIGN
53,51500,1,1,54,133,54,54,54.0,0.0,133,133,133.0,0.0,3631.067961,38.83495146,51500.0,0.0,51500,51500,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.41747573,19.41747573,54,133,80.33333333,45.61067127,2080.333333,0,0,0,0,0,0,0,0,1,120.5,54.0,133.0,32,0,0,0,0,0,0,1,54,1,133,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55862,73752313,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888888889,5.30199124,158.30012,0.189824555,5673254.846,19000000.0,69000000,0,73800000,18400000.0,36300000.0,72900000,5,72900000,9109576.625,24200000.0,69000000,0,0,0,0,0,112,192,0.067794484,0.122030071,0,11595,778.7333333,2992.233243,8953459.781,0,0,0,0,1,1,0,0,1,834.3571429,2322.6,6.888888889,112,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,3920138.0,0.0,3920138,3920138,69000000.0,0.0,69000000,69000000,BENIGN
50555,6609207,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.446946964,0.907824494,1321841.4,2937580.266,6576727,3,0,0.0,0.0,0,0,6593865,1648466.25,3285515.456,6576727,3,0,0,0,0,20,100,0.151304082,0.756520412,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,32480.0,0.0,32480,32480,6576727.0,0.0,6576727,6576727,BENIGN
53,238,2,2,74,182,37,37,37.0,0.0,91,91,91.0,0.0,1075630.252,16806.72269,79.33333333,54.2709253,142,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,8403.361345,8403.361345,37,91,58.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,73.25,37.0,91.0,40,0,0,0,0,0,0,2,74,2,182,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,489885,13,12,1132,5180,473,0,87.07692308,136.2989738,1460,0,431.6666667,628.3488223,12884.6566,51.03238515,20411.875,35985.61999,135265,3,489885,40823.75,45303.30912,135265,3,430587,39144.27273,59426.12878,157845,4,0,0,0,0,272,252,26.53684028,24.49554487,0,1460,242.7692308,463.3883303,214728.7446,0,0,0,1,0,0,0,0,0,252.48,87.07692308,431.6666667,272,0,0,0,0,0,0,13,1132,12,5180,8192,127,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42323,8573504,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,163.177156,0.699830548,1714700.8,3824623.541,8556392,3,0,0.0,0.0,0,0,8565773,2141443.25,4276634.134,8556392,3,1,0,0,0,20,112,0.116638425,0.583192123,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,17112.0,0.0,17112,17112,8556392.0,0.0,8556392,8556392,BENIGN
53736,96,1,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62500.0,19.2,25.38109533,47,0,0,0.0,0.0,0,0,49,12.25,23.17146233,47,0,0,0,0,0,32,160,10416.66667,52083.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,5,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,5,0,227,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60320,98224679,8,9,11607,62,4380,0,1450.875,1548.095183,20,0,6.888888889,5.30199124,118.7990647,0.173072594,6139042.437,22900000.0,91700000,1,98200000,14000000.0,36800000.0,97600000,48,97600000,12200000.0,32200000.0,91700000,1,0,0,0,0,172,192,0.081445927,0.091626667,0,4380,648.6111111,1237.755328,1532038.252,0,0,0,0,1,1,0,0,1,686.7647059,1450.875,6.888888889,172,0,0,0,0,0,0,8,11607,9,62,229,256,6,20,29803.0,0.0,29803,29803,48800000.0,60700000.0,91700000,5887872,BENIGN
55129,2645515,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,15.87592586,2.645987643,440919.1667,1071386.708,2627865,3,0,0.0,0.0,0,0,2635885,527177.0,1174322.675,2627865,3,0,0,0,0,20,120,0.377998235,2.267989408,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,282462,3,4,443,872,437,0,147.6666667,250.5879752,860,0,218.0,428.0093457,4655.493482,24.78209458,47077.0,93021.27583,235543,4,258729,129364.5,150159.0747,235543,23186,259322,86440.66667,149405.3647,258959,4,0,0,0,0,72,92,10.62089768,14.1611969,0,860,164.375,319.4915324,102074.8393,0,0,0,1,0,0,0,0,1,187.8571429,147.6666667,218.0,72,0,0,0,0,0,0,3,443,4,872,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23844,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,8220.097299,167.7570877,7948.0,13682.33536,23747,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,83.87854387,83.87854387,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
135,52,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,461538.4615,76923.07692,17.33333333,18.87679351,38,1,0,0.0,0.0,0,0,39,19.5,26.1629509,38,1,0,0,0,0,20,60,19230.76923,57692.30769,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,254,2051,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48225,1,1,38,75,38,38,38.0,0.0,75,75,75.0,0.0,2343.182996,41.47226542,48225.0,0.0,48225,48225,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.73613271,20.73613271,38,75,50.33333333,21.36195996,456.3333333,0,0,0,0,0,0,0,0,1,75.5,38.0,75.0,32,0,0,0,0,0,0,1,38,1,75,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55176,647425,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,74.13986176,12.35664363,92489.28571,235341.5186,625989,1,0,0.0,0.0,0,0,644990,107498.3333,254107.2131,625989,1,0,0,0,0,20,140,1.544580453,10.81206317,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55179,1826596,7,2,11607,26,5755,0,1658.142857,2421.777338,20,6,13.0,9.899494937,6368.677036,4.927197913,228324.5,645421.0328,1825660,14,1826596,304432.6667,745246.1866,1825660,14,49,49.0,0.0,49,49,0,0,0,0,164,40,3.832265044,1.09493287,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13.0,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59854,50,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,240000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20000.0,20000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,4,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9569,55,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,218181.8182,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18181.81818,18181.81818,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
